data_id,student_ref,student_weakness,ques1_ref,ques1_time_taken,ques1_correctness,ques1_previous_weaknesses,ques1_possible_weaknesses,ques2_ref,ques2_time_taken,ques2_correctness,ques2_previous_weaknesses,ques2_possible_weaknesses,ques3_ref,ques3_time_taken,ques3_correctness,ques3_previous_weaknesses,ques3_possible_weaknesses,ques4_ref,ques4_time_taken,ques4_correctness,ques4_previous_weaknesses,ques4_possible_weaknesses,ques5_ref,ques5_time_taken,ques5_correctness,ques5_previous_weaknesses,ques5_possible_weaknesses,ques6_ref,ques6_time_taken,ques6_correctness,ques6_previous_weaknesses,ques6_possible_weaknesses,ques7_ref,ques7_time_taken,ques7_correctness,ques7_previous_weaknesses,ques7_possible_weaknesses,ques8_ref,ques8_time_taken,ques8_correctness,ques8_previous_weaknesses,ques8_possible_weaknesses,ques9_ref,ques9_time_taken,ques9_correctness,ques9_previous_weaknesses,ques9_possible_weaknesses,ques10_ref,ques10_time_taken,ques10_correctness,ques10_previous_weaknesses,ques10_possible_weaknesses
Student_18_6,Student_18,"['001_03_05', '001_03_04', '001_01_01', '001_01_03', '001_03_01', '001_03_06', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_01_06']",10,82182,True,[],[],13,111882,False,[],"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,45853,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,114834,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_01_05', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,18038,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']",[],7,16639,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",2,41470,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05']",[],15,107764,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05']",[],20,20064,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",5,103353,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']"
Student_19_6,Student_19,"['001_03_05', '001_03_06', '001_02_09', '001_01_07', '001_01_04', '001_01_06']",10,85952,True,[],[],13,32789,True,[],[],1,18720,True,[],[],12,106957,False,[],"['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,94638,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07']",[],7,71083,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",2,97720,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_03_05', '001_01_06']",[],15,75628,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_03_05', '001_01_06']",[],20,81858,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_03_05', '001_01_06']",[],5,57792,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_03_05', '001_01_06']",[]
Student_20_6,Student_20,"['001_03_04', '001_03_02', '001_01_03', '001_01_01', '001_02_07', '001_03_01', '001_03_06', '001_02_09', '001_01_07', '001_01_04', '001_02_05', '001_03_03', '001_02_06']",10,53960,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",13,96933,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,115045,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']",[],12,111310,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,92318,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",7,101989,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01']",[],2,77297,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01']",[],15,49954,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01']",[],20,59157,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01']",[],5,23241,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']"
Student_21_6,Student_21,"['001_03_04', '001_03_02', '001_01_03', '001_01_01', '001_02_07', '001_03_01', '001_01_05', '001_01_07', '001_02_05', '001_01_06']",10,96959,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",13,57368,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,8758,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']",[],12,20549,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']",[],16,99703,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']",[],7,79056,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']",[],2,12640,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']",[],15,7102,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']",[],20,55515,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",5,107892,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_06']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']"
Student_22_6,Student_22,"['001_03_04', '001_03_02', '001_01_02', '001_01_03', '001_01_01', '001_02_07', '001_03_01', '001_03_06', '001_02_02', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_03_03', '001_01_06', '001_02_06']",10,74478,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",13,80241,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,45221,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']",[],12,42476,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,82205,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",7,20127,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01']",[],2,12040,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",15,56747,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_01_02', '001_01_06', '001_02_02', '001_02_04']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",20,15982,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_05']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",5,76059,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_03_06', '001_01_04', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_05']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']"
Student_23_6,Student_23,"['001_03_05', '001_03_02', '001_01_02', '001_01_03', '001_01_01', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_01_06']",10,5582,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",13,33074,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,72209,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,74816,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,51501,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']",[],7,114937,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",2,51574,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05']",[],15,41487,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",20,114135,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05', '001_02_02', '001_02_04', '001_01_02']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",5,77025,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05', '001_02_02', '001_02_04', '001_01_02']",[]
Student_24_6,Student_24,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",10,6101,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",13,74460,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,73899,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,64238,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,93474,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",7,83815,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",2,113511,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",15,48254,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",20,47095,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",5,108017,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']"
Student_25_6,Student_25,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",10,72173,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",13,52807,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,79237,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,113845,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,110320,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",7,26981,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",2,95681,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",15,116323,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",20,116253,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",5,107090,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']"
Student_26_6,Student_26,"['001_03_05', '001_03_02', '001_01_02', '001_01_03', '001_01_01', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_01_06']",10,105936,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",13,87574,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,19052,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,44502,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,117723,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']",[],7,26709,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",2,113357,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",15,84433,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",20,117111,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05', '001_01_02', '001_02_02', '001_02_04']",[],5,74954,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_03_05', '001_01_02', '001_02_02', '001_02_04']",[]
Student_27_6,Student_27,"['001_03_04', '001_01_01', '001_01_03', '001_03_01', '001_01_05', '001_01_07', '001_02_05', '001_01_06']",10,74471,True,[],[],13,40414,False,[],"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,113156,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",[],12,63642,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",[],16,107308,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",[],7,15670,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",[],2,116326,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",[],15,62515,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",[],20,115458,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",5,26624,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_01_05', '001_01_06']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']"
Student_28_6,Student_28,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",10,27524,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",13,13967,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,34475,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,59736,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,78747,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",7,50271,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",2,49789,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",15,72358,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",20,15366,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",5,35721,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05', '001_01_02', '001_02_02', '001_02_04']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']"
Student_29_6,Student_29,"['001_03_05', '001_03_04', '001_03_02', '001_01_03', '001_01_01', '001_02_07', '001_03_01', '001_03_06', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_03_03', '001_01_06', '001_02_06']",10,38505,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",13,37465,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",1,6737,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,98510,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",16,95969,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",7,56502,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",2,7919,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05']",[],15,49473,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05']",[],20,57549,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",5,112179,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_01_01', '001_02_05', '001_01_05', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_06', '001_03_03', '001_03_01', '001_03_05']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']"
